"BehaviorSpace results (NetLogo 6.2.1)"
"Attack-vs-giant-component.nlogo"
"evol-ataque"
"03/23/2022 14:17:23:515 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-26","26","-16","16"
"[run number]","tipo-ataque","num-ataques","tipo-red","num-nodos","[step]","num-comp","max-tam"
"57","hubs","50","preferencial","500","7","121","29"
"58","hubs","50","preferencial","500","8","142","29"
"59","hubs","50","preferencial","500","8","156","37"
"60","hubs","50","preferencial","500","4","99","111"
"53","hubs","50","preferencial","500","49","305","7"
"55","hubs","50","preferencial","500","33","278","10"
"56","hubs","50","preferencial","500","26","241","10"
"57","hubs","50","preferencial","500","8","129","29"
"54","hubs","50","preferencial","500","37","281","6"
"60","hubs","50","preferencial","500","5","112","60"
"59","hubs","50","preferencial","500","9","163","37"
"58","hubs","50","preferencial","500","9","150","29"
"53","hubs","50","preferencial","500","50","307","7"
"55","hubs","50","preferencial","500","34","281","10"
"56","hubs","50","preferencial","500","27","244","10"
"57","hubs","50","preferencial","500","9","137","29"
"54","hubs","50","preferencial","500","38","283","6"
"60","hubs","50","preferencial","500","6","121","60"
"55","hubs","50","preferencial","500","35","284","10"
"58","hubs","50","preferencial","500","10","158","29"
"56","hubs","50","preferencial","500","28","247","10"
"57","hubs","50","preferencial","500","10","145","22"
"54","hubs","50","preferencial","500","39","285","6"
"55","hubs","50","preferencial","500","36","287","10"
"60","hubs","50","preferencial","500","7","130","60"
"58","hubs","50","preferencial","500","11","166","27"
"56","hubs","50","preferencial","500","29","250","10"
"59","hubs","50","preferencial","500","10","170","30"
"57","hubs","50","preferencial","500","11","152","22"
"55","hubs","50","preferencial","500","37","290","7"
"54","hubs","50","preferencial","500","40","287","6"
"60","hubs","50","preferencial","500","8","139","60"
"58","hubs","50","preferencial","500","12","173","27"
"56","hubs","50","preferencial","500","30","253","9"
"57","hubs","50","preferencial","500","12","159","22"
"55","hubs","50","preferencial","500","38","293","7"
"54","hubs","50","preferencial","500","41","289","6"
"60","hubs","50","preferencial","500","9","147","60"
"56","hubs","50","preferencial","500","31","256","9"
"55","hubs","50","preferencial","500","39","295","7"
"57","hubs","50","preferencial","500","13","166","22"
"54","hubs","50","preferencial","500","42","291","6"
"60","hubs","50","preferencial","500","10","155","34"
"55","hubs","50","preferencial","500","40","297","7"
"56","hubs","50","preferencial","500","32","259","9"
"57","hubs","50","preferencial","500","14","173","22"
"54","hubs","50","preferencial","500","43","293","6"
"59","hubs","50","preferencial","500","11","177","30"
"58","hubs","50","preferencial","500","13","180","27"
"55","hubs","50","preferencial","500","41","299","7"
"60","hubs","50","preferencial","500","11","162","28"
"56","hubs","50","preferencial","500","33","262","9"
"57","hubs","50","preferencial","500","15","179","22"
"54","hubs","50","preferencial","500","44","295","6"
"59","hubs","50","preferencial","500","12","184","22"
"55","hubs","50","preferencial","500","42","301","6"
"58","hubs","50","preferencial","500","14","187","27"
"60","hubs","50","preferencial","500","12","169","28"
"56","hubs","50","preferencial","500","34","265","9"
"55","hubs","50","preferencial","500","43","303","6"
"57","hubs","50","preferencial","500","16","185","22"
"59","hubs","50","preferencial","500","13","190","22"
"58","hubs","50","preferencial","500","15","194","27"
"60","hubs","50","preferencial","500","13","176","28"
"56","hubs","50","preferencial","500","35","268","8"
"55","hubs","50","preferencial","500","44","305","6"
"59","hubs","50","preferencial","500","14","196","18"
"57","hubs","50","preferencial","500","17","191","22"
"54","hubs","50","preferencial","500","45","297","6"
"60","hubs","50","preferencial","500","14","183","28"
"56","hubs","50","preferencial","500","36","271","8"
"58","hubs","50","preferencial","500","16","201","27"
"55","hubs","50","preferencial","500","45","307","6"
"59","hubs","50","preferencial","500","15","201","18"
"57","hubs","50","preferencial","500","18","197","22"
"54","hubs","50","preferencial","500","46","299","6"
"56","hubs","50","preferencial","500","37","274","8"
"55","hubs","50","preferencial","500","46","309","5"
"58","hubs","50","preferencial","500","17","207","27"
"60","hubs","50","preferencial","500","15","189","28"
"59","hubs","50","preferencial","500","16","206","18"
"57","hubs","50","preferencial","500","19","203","22"
"54","hubs","50","preferencial","500","47","301","6"
"55","hubs","50","preferencial","500","47","311","5"
"56","hubs","50","preferencial","500","38","277","8"
"60","hubs","50","preferencial","500","16","195","28"
"58","hubs","50","preferencial","500","18","213","27"
"59","hubs","50","preferencial","500","17","210","18"
"57","hubs","50","preferencial","500","20","209","22"
"55","hubs","50","preferencial","500","48","313","5"
"56","hubs","50","preferencial","500","39","280","8"
"60","hubs","50","preferencial","500","17","200","28"
"59","hubs","50","preferencial","500","18","214","18"
"58","hubs","50","preferencial","500","19","219","15"
"55","hubs","50","preferencial","500","49","315","5"
"56","hubs","50","preferencial","500","40","283","8"
"57","hubs","50","preferencial","500","21","214","22"
"60","hubs","50","preferencial","500","18","205","21"
"55","hubs","50","preferencial","500","50","317","5"
"59","hubs","50","preferencial","500","19","218","18"
"58","hubs","50","preferencial","500","20","224","15"
"56","hubs","50","preferencial","500","41","285","8"
"57","hubs","50","preferencial","500","22","219","22"
"60","hubs","50","preferencial","500","19","210","16"
"58","hubs","50","preferencial","500","21","229","14"
"59","hubs","50","preferencial","500","20","222","18"
"56","hubs","50","preferencial","500","42","287","8"
"57","hubs","50","preferencial","500","23","224","19"
"60","hubs","50","preferencial","500","20","215","15"
"59","hubs","50","preferencial","500","21","226","18"
"56","hubs","50","preferencial","500","43","289","8"
"58","hubs","50","preferencial","500","22","234","10"
"57","hubs","50","preferencial","500","24","229","19"
"60","hubs","50","preferencial","500","21","220","15"
"56","hubs","50","preferencial","500","44","291","8"
"59","hubs","50","preferencial","500","22","230","17"
"58","hubs","50","preferencial","500","23","238","10"
"60","hubs","50","preferencial","500","22","224","15"
"57","hubs","50","preferencial","500","25","234","19"
"56","hubs","50","preferencial","500","45","293","8"
"59","hubs","50","preferencial","500","23","234","17"
"58","hubs","50","preferencial","500","24","242","10"
"60","hubs","50","preferencial","500","23","228","15"
"57","hubs","50","preferencial","500","26","238","19"
"56","hubs","50","preferencial","500","46","295","8"
"59","hubs","50","preferencial","500","24","238","17"
"58","hubs","50","preferencial","500","25","246","10"
"60","hubs","50","preferencial","500","24","232","15"
"57","hubs","50","preferencial","500","27","242","19"
"56","hubs","50","preferencial","500","47","297","8"
"59","hubs","50","preferencial","500","25","242","11"
"58","hubs","50","preferencial","500","26","250","10"
"57","hubs","50","preferencial","500","28","246","12"
"56","hubs","50","preferencial","500","48","299","8"
"58","hubs","50","preferencial","500","27","254","10"
"59","hubs","50","preferencial","500","26","245","11"
"60","hubs","50","preferencial","500","25","236","15"
"57","hubs","50","preferencial","500","29","250","12"
"56","hubs","50","preferencial","500","49","301","8"
"59","hubs","50","preferencial","500","27","248","11"
"60","hubs","50","preferencial","500","26","240","15"
"58","hubs","50","preferencial","500","28","258","9"
"57","hubs","50","preferencial","500","30","254","12"
"56","hubs","50","preferencial","500","50","303","6"
"60","hubs","50","preferencial","500","27","244","15"
"59","hubs","50","preferencial","500","28","251","11"
"58","hubs","50","preferencial","500","29","261","9"
"57","hubs","50","preferencial","500","31","258","12"
"58","hubs","50","preferencial","500","30","264","9"
"60","hubs","50","preferencial","500","28","248","11"
"59","hubs","50","preferencial","500","29","254","10"
"57","hubs","50","preferencial","500","32","262","12"
"60","hubs","50","preferencial","500","29","252","11"
"58","hubs","50","preferencial","500","31","267","9"
"59","hubs","50","preferencial","500","30","257","10"
"57","hubs","50","preferencial","500","33","266","12"
"58","hubs","50","preferencial","500","32","270","9"
"60","hubs","50","preferencial","500","30","255","11"
"59","hubs","50","preferencial","500","31","260","10"
"58","hubs","50","preferencial","500","33","273","8"
"60","hubs","50","preferencial","500","31","258","11"
"57","hubs","50","preferencial","500","34","269","12"
"59","hubs","50","preferencial","500","32","263","10"
"60","hubs","50","preferencial","500","32","261","8"
"58","hubs","50","preferencial","500","34","276","8"
"57","hubs","50","preferencial","500","35","272","12"
"59","hubs","50","preferencial","500","33","266","10"
"57","hubs","50","preferencial","500","36","275","9"
"58","hubs","50","preferencial","500","35","279","8"
"60","hubs","50","preferencial","500","33","264","8"
"59","hubs","50","preferencial","500","34","269","10"
"57","hubs","50","preferencial","500","37","278","9"
"54","hubs","50","preferencial","500","48","303","6"
"58","hubs","50","preferencial","500","36","282","8"
"60","hubs","50","preferencial","500","34","267","8"
"59","hubs","50","preferencial","500","35","272","10"
"57","hubs","50","preferencial","500","38","281","9"
"54","hubs","50","preferencial","500","49","305","5"
"58","hubs","50","preferencial","500","37","284","8"
"60","hubs","50","preferencial","500","35","270","8"
"59","hubs","50","preferencial","500","36","275","8"
"57","hubs","50","preferencial","500","39","284","9"
"54","hubs","50","preferencial","500","50","307","5"
"58","hubs","50","preferencial","500","38","286","8"
"60","hubs","50","preferencial","500","36","273","7"
"57","hubs","50","preferencial","500","40","286","9"
"59","hubs","50","preferencial","500","37","278","8"
"58","hubs","50","preferencial","500","39","288","8"
"60","hubs","50","preferencial","500","37","276","6"
"57","hubs","50","preferencial","500","41","288","9"
"59","hubs","50","preferencial","500","38","281","8"
"60","hubs","50","preferencial","500","38","279","6"
"58","hubs","50","preferencial","500","40","290","8"
"59","hubs","50","preferencial","500","39","283","8"
"57","hubs","50","preferencial","500","42","290","9"
"60","hubs","50","preferencial","500","39","281","6"
"58","hubs","50","preferencial","500","41","292","8"
"59","hubs","50","preferencial","500","40","285","6"
"57","hubs","50","preferencial","500","43","292","9"
"59","hubs","50","preferencial","500","41","287","6"
"60","hubs","50","preferencial","500","40","283","6"
"58","hubs","50","preferencial","500","42","294","8"
"57","hubs","50","preferencial","500","44","294","9"
"59","hubs","50","preferencial","500","42","289","6"
"60","hubs","50","preferencial","500","41","285","6"
"57","hubs","50","preferencial","500","45","296","8"
"58","hubs","50","preferencial","500","43","296","8"
"59","hubs","50","preferencial","500","43","291","6"
"60","hubs","50","preferencial","500","42","287","6"
"58","hubs","50","preferencial","500","44","298","8"
"57","hubs","50","preferencial","500","46","298","8"
"60","hubs","50","preferencial","500","43","289","6"
"58","hubs","50","preferencial","500","45","300","8"
"59","hubs","50","preferencial","500","44","293","6"
"57","hubs","50","preferencial","500","47","300","8"
"58","hubs","50","preferencial","500","46","302","8"
"60","hubs","50","preferencial","500","44","291","5"
"59","hubs","50","preferencial","500","45","295","6"
"57","hubs","50","preferencial","500","48","302","8"
"58","hubs","50","preferencial","500","47","304","8"
"60","hubs","50","preferencial","500","45","293","5"
"59","hubs","50","preferencial","500","46","297","6"
"57","hubs","50","preferencial","500","49","304","7"
"60","hubs","50","preferencial","500","46","295","5"
"59","hubs","50","preferencial","500","47","299","6"
"58","hubs","50","preferencial","500","48","306","8"
"57","hubs","50","preferencial","500","50","306","7"
"60","hubs","50","preferencial","500","47","297","5"
"59","hubs","50","preferencial","500","48","301","6"
"58","hubs","50","preferencial","500","49","308","7"
"59","hubs","50","preferencial","500","49","303","5"
"60","hubs","50","preferencial","500","48","299","5"
"58","hubs","50","preferencial","500","50","310","7"
"59","hubs","50","preferencial","500","50","305","5"
"60","hubs","50","preferencial","500","49","301","5"
"60","hubs","50","preferencial","500","50","303","5"
